CCB,LON,LAT,ZONE_NM,SI_NM
KT,126.924172,37.5248014,글로리아진스커피-여의도점,서울
KT,127.0356746,37.502503,글로리아진스커피-역삼점,서울
KT,126.9676321,37.5278825,글로리아진스커피-용산점,서울
KT,129.1149851,35.1493603,광안리해수욕장-킴스커피1,부산
KT,126.702159,37.4548943,글로리아진스커피-인천21세기병원점,인천
KT,127.0397117,37.5242656,글로리아진스커피-청담점,서울
KT,126.9150643,35.1495384,글로리아진스커피-충장로점,광주
KT,129.1149851,35.1493603,광안리해수욕장-킴스커피2,부산
KT,127.0958877,37.5984208,국민체육진흥공단-중랑지점 카페테리아,서울
KT,129.306527,35.5413498,그커피집-신정동,울산
KT,126.8510451,37.2970097,그리심커피,경기
KT,126.8617967,37.5055391,골드빈커피점,서울
KT,128.5832731,35.8550639,계대대명동상가 뮬 커피숍,대구
KT,128.5832195,35.8553102,계대대명동상가 바리스타B 커피숍,대구
KT,128.5805659,35.8542803,계대대명동상가 베네치아 커피,대구
KT,128.5790306,35.8523543,계대대명동상가 이상한나라의앨리스커피,대구
KT,128.7999348,35.9013903,경산1대학-카페테리아,경북
KT,128.6192622,34.8814801,고현비전센터-카페테리아,경남
KT,126.9460081,37.5579609,고져스카페베리-대현동,서울
KT,126.9512915,37.5420443,경보커피숲-도화동,서울
KT,126.9223773,37.553219,고양이카페-서교동,서울
KT,127.2024694,37.5692202,고부레카페,경기
KT,127.1646653,37.5511064,고부레카페,서울
KT,127.1089643,37.5099014,고기카페화로까-송파동,서울
KT,127.0931314,36.6056629,갈릴리수양관-베다니관1층커피숍,충남
KT,127.0164031,37.4922866,갈릭앤페퍼커피점-서초1동,서울
KT,126.9856183,37.4969856,ZOO커피점-방배동,서울
KT,126.8804909,37.4777658,aida커피전문점-가산동,서울
LGT,129.4254674,35.5392494,아도라커피,울산
KT,129.0580613,35.1545588,가비안-커피체인점,부산
KT,126.9652738,37.4767068,가빈커피숍-봉천동,서울
KT,127.126818,37.4109161,가쉽(타로카페),경기
KT,127.0451323,37.5795813,W카페-전농동,서울
KT,127.1244523,36.4557553,V커피숍-공주점,충남
KT,127.0369612,37.5238449,UCC카페라-압구정점,서울
KT,126.3019567,33.290855,TROY&TROY카페-안덕면서광리,제주
KT,128.4248175,36.0982913,TYROL카페-진평점,경북
KT,127.0197766,37.5168394,㈜피티카페-신사,서울
KT,126.85007,37.3360917,㈜스타벅스커피 코리아,경기
KT,128.7163085,34.8324828,거제조선해양문화관-카페테리아,경남
KT,126.9841484,37.5742805,갤러리카페-관훈동,서울
KT,126.7930129,37.3309099,갤러리커피호프-원곡동,경기
LGT,127.1554976,36.8176253,Uplus존 카페레이,충남
LGT,129.1001169,35.1366469,공주네 카페,부산
LGT,126.7314365,35.9752893,시네마 만화카페,전북
LGT,127.177803,37.7195134,구름커피,경기
LGT,127.0532095,37.5925069,신스커피하우스,서울
LGT,127.0331888,37.4952107,파리바게뜨 카페(역삼상록점),서울
LGT,129.0886864,35.2302512,핸즈커피,부산
LGT,127.0258799,37.5030516,Cafe7gram커피숍,서울
LGT,126.929228,37.4859133,할리스커피 신림동,서울
LGT,127.0469968,37.6801136,폰앤카페,서울
LGT,127.0518318,37.5910488,호우카페,서울
LGT,126.9028675,35.1808985,커피리나 예대점,광주
LGT,127.0238081,37.6312343,커피방아간,서울
LGT,126.8891009,35.1876118,커피볶는집,광주
LGT,127.0120283,37.5566865,커피산책,서울
LGT,126.9542849,37.4803233,카페베네서울대역점,서울
LGT,127.0622247,37.0664507,카페베네송탄출장소점,경기
LGT,127.1284322,37.5517788,카페베네암사역점,서울
LGT,127.0358433,37.4994084,카페베네역삼스타점,서울
LGT,127.0334402,37.5003682,카페베네역삼점,서울
LGT,127.0029541,36.7812578,카페베네온양역점,충남
LGT,127.0973399,37.3242844,카페베네용인수지점,경기
LGT,127.1159695,35.8198334,카페베네전주중화산점,전북
LGT,126.8613734,37.5573588,카페베네증미역점,서울
LGT,127.127466,37.5384497,카페베네천호점,서울
LGT,127.0582224,37.5937697,브라운커피,서울
LGT,127.5321341,36.5573058,카페베네충북오송프라자점,충북
LGT,127.0873012,37.5809222,카페봄,서울
LGT,127.0426591,37.6045533,카페어바웃,서울
LGT,127.3855009,36.3436018,카페조이,대전
LGT,127.0359826,37.4866398,카페프레첼,서울
LGT,128.5938906,35.8664866,칼디커피학원,대구
LGT,126.9752581,35.9581475,카페베네 익산영등동점,전북
LGT,126.7220566,37.4014752,카페베네 인천논현역점,인천
LGT,127.0944271,37.5067371,카페베네 잠실썬프라자점,서울
LGT,127.0703187,37.5695285,카페베네 장평점,서울
LGT,126.9020638,35.1774723,카페베네 전대상대점,광주
LGT,126.5252713,33.5134868,카페베네 제주점,제주
LGT,128.1222436,35.1904004,카페베네 진주하대점,경남
LGT,128.6909737,35.2189876,카페베네 창원토월점,경남
LGT,127.0076666,37.5686986,카페베네 케레스타점,서울
LGT,128.4179917,34.8827298,카페베네 통영죽림점,경남
LGT,127.0070203,37.5885574,카페베네 한성대입구역점,서울
LGT,126.9457993,37.5868317,카페베네 홍제역점,서울
LGT,126.8901425,37.520121,카페베네(문래점),서울
LGT,127.1228007,37.5295605,카페베네강동구청점,서울
LGT,126.8539639,37.5548949,카페베네강서구청사거리점,서울
LGT,127.1064934,37.5477917,카페베네광장동점,서울
LGT,127.0120469,37.4913609,카페베네교대역점,서울
LGT,127.1398871,37.5382362,카페베네길동점,서울
LGT,127.1446276,37.5345232,카페베네둔촌고교사거리점,서울
LGT,126.8127841,37.5782534,카페베네방화역점,서울
LGT,127.1111888,37.3207453,카페베네보정카페거리점,경기
LGT,126.9806659,37.4761081,카페베네사당역점,서울
LGT,126.8637941,37.5273985,카페베네 목동역점,서울
LGT,126.8901425,37.520121,카페베네 문래점,서울
LGT,129.0995075,35.1365389,카페베네 부산경성대점,부산
LGT,129.059377,35.1956649,카페베네 부산사직운동장점,부산
LGT,127.1256937,37.3856697,카페베네 분당서현로데오점,경기
LGT,127.0881673,37.5812038,카페베네 사가정역점,서울
LGT,127.0640383,37.6149164,카페베네 석계역점,서울
LGT,127.3772901,36.361285,카페베네 선사공원점,대전
LGT,126.9977456,37.5823971,카페베네 성대점,서울
LGT,126.9789689,37.5636901,카페베네 소공동점,서울
LGT,127.0075019,37.3021851,카페베네 수원장안구청점,경기
LGT,126.9399069,37.4702891,카페베네 신림고시촌점,서울
LGT,126.9324339,37.5562396,카페베네 신촌대로점,서울
LGT,127.0888571,37.5536705,카페베네 아차산역점,서울
LGT,127.1257843,37.5025897,카페베네 오금역점,서울
LGT,127.0681988,37.1453648,카페베네 오산역점,경기
LGT,129.2399502,35.5749908,카페베네 울산구영점,울산
LGT,129.3300414,35.5382523,카페베네 울산달동점,울산
LGT,129.4316423,35.4919909,카페베네 울산일산해수욕장점,울산
LGT,127.4901348,37.2520263,카페베네 이천하이닉스점,경기
LGT,126.9296172,37.557954,카페바인(창천동),서울
LGT,129.2132294,35.8416069,카페베네 경주노동아카데미점,경북
LGT,126.7262063,37.5436087,카페베네 계산역점,인천
LGT,129.1201317,35.1547761,카페베네 광안1호점,부산
LGT,126.9124584,35.1778608,카페베네 광주전남대점,광주
LGT,127.1426697,37.6011288,카페베네 구리돌다리점,경기
LGT,126.7023136,35.9646054,카페베네 군산나운점,전북
LGT,128.7952826,35.1780492,카페베네 김해장유1호점,경남
LGT,127.1361493,37.5970761,카페베네 남양주세무서점,경기
LGT,127.0523757,37.5674369,카페베네 답십리역점,서울
LGT,128.5611616,35.9433528,카페베네 대구동천점,대구
LGT,128.6415211,35.8209487,카페베네 대구범물점,대구
LGT,128.7063633,35.8390792,카페베네 대구시지점,대구
LGT,128.5871573,35.8837826,카페베네 대구침산점,대구
LGT,127.374449,36.3459265,카페베네 대전갈마점,대전
LGT,127.3788344,36.3528799,카페베네 대전둔산점,대전
LGT,127.3878962,36.3492748,카페베네 대전시청점,대전
LGT,127.3367389,36.3562325,카페베네 대전유성자이점,대전
LGT,127.388141,36.3589924,카페베네 대전청사점,대전
LGT,126.9497563,37.5418622,카페베네 도화동SK허브점,서울
LGT,127.0424426,37.6032415,카페베네 동덕여대점,서울
LGT,127.0164119,37.572949,카페베네 동묘역점,서울
LGT,128.5662448,35.194483,카페베네 마산중앙점,경남
LGT,126.9422282,37.5412814,카페베네 마포용강펠리스점,서울
LGT,126.9953909,37.4826749,카페 블래싱,서울
LGT,127.0697906,37.5407126,카페 안,서울
LGT,127.079074,37.6121379,카페 토스피아,서울
LGT,127.1270084,37.5379975,카페 플레인바닐라,서울
LGT,127.1092318,37.5117559,카페52(방이동),서울
LGT,129.0790627,35.1945302,카페더그레이,부산
LGT,129.0790104,35.2054346,카페두오모(2),부산
LGT,129.0616008,35.1546387,카페루미,부산
LGT,126.960272,37.5077085,카페마실,서울
LGT,129.1006659,35.134804,카페모아,부산
LGT,126.9527737,37.3906758,사과나무커피,경기
LGT,127.0705873,37.5429832,최가커피,서울
LGT,126.9462729,37.5581228,뿌에노 커피,서울
LGT,126.9364527,37.5574436,쿠아카페,서울
LGT,126.9254428,37.5823971,본솔커피,서울
LGT,127.0275596,37.5025167,보드게임카페 오즈(OZ)(역삼동),서울
LGT,127.0025263,37.5826952,커피플레이스(동숭동),서울
LGT,126.8517616,37.3080599,커피홀릭,경기
LGT,126.9611054,37.5091899,컵히커피,서울
LGT,127.2161574,37.8673532,미스론카페트,경기
LGT,126.9313663,37.3586318,만화카페,경기
LGT,126.9350141,37.5561791,여우사이카페,서울
LGT,129.0787282,35.1867507,엔젤리너스커피(부산연제점),부산
LGT,129.309265,35.5562074,엔젤리너스커피(울산우정점),울산
LGT,127.0408633,37.5602185,엔젤인어스커피,서울
LGT,128.608982,35.8926663,엔제리너스커피 경북대북문,대구
LGT,128.5971099,35.8627357,엔제리너스커피 대구로데오점,대구
LGT,127.3800006,36.3679565,엔제리너스커피 대전만년,대전
LGT,129.0416175,35.1549176,엔제리너스커피 부산가야점,부산
LGT,129.0400094,35.1142003,엔제리너스커피 부산역광장,부산
LGT,126.9371042,37.557955,엔제리너스커피 연대점,서울
LGT,127.1361892,36.8335489,엔제리너스커피 천안두정,충남
LGT,129.0854795,35.2683197,루트커피,부산
LGT,127.0333906,37.500703,토크앤커피,서울
LGT,127.0152192,37.5634493,레드망고(아이스크림&커피),서울
LGT,128.5820935,35.8563648,지커피점(대명3동),대구
LGT,128.6093623,35.8928627,코페아커피(경대점),대구
LGT,126.8437393,37.5569568,커피마마,서울
LGT,126.8374669,37.3172184,커피복는칼디,경기
LGT,126.9547647,37.3481939,커피스모크,경기
LGT,128.6171071,35.8891377,커피한톨(복현1동),대구
LGT,126.8364913,37.3185883,카페베네 안산중앙점,경기
LGT,129.3089343,35.5317857,카페베네 울산공업탑점,울산
LGT,129.2610838,35.5419216,카페베네 울산대학교점,울산
LGT,126.9461622,37.558994,카페베네 이대정문점,서울
LGT,126.9583784,35.9634549,카페베네 익산원광대점,전북
LGT,127.060727,37.5623325,카페베네 장안점,서울
LGT,126.4783486,33.485812,카페베네 제주노형타워점,제주
LGT,128.6849028,35.2224132,카페베네 창원상남유탑점,경남
LGT,128.4214258,34.8602578,카페베네 통영무전점,경남
LGT,127.0014901,37.5825432,카페베네 혜화역점,서울
LGT,127.1269594,37.2704081,카페베네강남대점,경기
LGT,127.2430661,36.2905874,카페베네계룡점,충남
LGT,127.0250109,37.5049105,카페베네교보타워사거리점,서울
LGT,126.8443392,37.5582043,카페베네등촌점,서울
LGT,127.2063006,37.2352733,더카페,경기
LGT,126.9463825,37.4871065,카페베네봉천현대시장점,서울
LGT,127.1303548,37.5077478,더카페 데코사옥,서울
LGT,127.0090956,37.4898999,카페베네서초역점,서울
LGT,126.7182206,37.5190298,더카페(직영)부평 CK,인천
LGT,127.0223132,37.5175857,카페베네신사역점,서울
LGT,127.0410403,37.5054012,카페베네역삼영동점,서울
LGT,127.0355794,37.562356,카페베네왕십리역점,서울
LGT,127.2981269,36.6030326,카페베네조치원점,충남
LGT,127.4798218,36.6667195,카페베네청주율량점,충북
LGT,126.9258074,37.5556767,카페봄날,서울
LGT,126.9323628,37.3592139,카페테라스,경기
LGT,128.9923622,35.1384218,디에스커피,부산
LGT,126.9841229,37.5628272,카페 코인,서울
LGT,126.9196867,37.5499561,카페 B,서울
LGT,129.0790104,35.2054346,카페두오모(1),부산
LGT,127.0414707,37.4810223,카페레즈,서울
LGT,127.0424366,37.6037955,카페모리,서울
LGT,127.0727712,37.5451809,카페베네 건대역점,서울
LGT,126.8664203,37.5000828,카페베네 고척동양대점,서울
LGT,126.8433109,35.2172997,카페베네 광주첨단지구점,광주
LGT,128.8666916,35.2328393,카페베네 김해내외동점,경남
LGT,127.0210276,37.5106127,카페베네 논현역점,서울
LGT,128.5792924,35.8353605,카페베네 대구앞산점,대구
LGT,127.4244576,36.3273534,카페베네 대전대흥점,대전
LGT,127.436054,36.3493532,카페베네 대전용전점,대전
LGT,127.3939041,36.3184243,카페베네 대전태평점,대전
LGT,126.8584868,35.1772184,카페베네 동림2지구점,광주
LGT,128.5845539,35.240488,카페베네 마산합성점,경남
LGT,126.8802542,37.535793,카페베네 목동파리공원점,서울
LGT,129.0908545,35.134826,카페베네 부산대연역점,부산
LGT,126.9303081,37.6103795,카페베네 불광역점,서울
LGT,126.8940805,37.4839163,더 커피,서울
LGT,127.0985653,37.506202,카페베네 석촌호수점,서울
LGT,127.0184756,37.5936477,카페베네 성신여대점,서울
LGT,127.5268752,34.9456556,카페베네 순천금당점,전남
LGT,126.9397811,37.5592198,카페베네 신촌점,서울
LGT,127.0708923,37.5427495,건대거리(커피마켓 앞),서울
LGT,128.6890029,35.2422308,팰리스커피전문점,경남
SKT,127.0402778,37.55916667,카페칸타타 한양대점,서울
SKT,126.9422222,37.39,안양 감리교회 PAGUS 커피,경기
LGT,128.3313105,36.1287353,다빈치커피구미점(구미원평동),경북
LGT,126.9435046,37.5587594,니키카페,서울
LGT,127.0257044,37.5040242,다래카페153,서울
LGT,128.5202783,35.8072368,엔제리너스커피 대구대곡,대구
LGT,126.6025178,36.3445076,엔제리너스커피 보령동대점,충남
LGT,127.2694328,37.0078698,엔제리너스커피 안성,경기
LGT,129.3776034,36.0565295,엔제리너스커피 포항북부점,경북
SKT,127.9030556,36.98638889,커피이야기,충북
SKT,126.8091667,37.33638889,카페베네 안산선부점,경기
SKT,126.9233333,37.39527778,뚜뚜카페(안양점),경기
SKT,126.9063889,37.51833333,듀 커피.생과일(영등포동),서울
LGT,127.0341745,37.5010428,아리스타커피(역삼3호점),서울
LGT,129.0056007,35.2090619,올리브커피전문점,부산
SKT,127.0408333,37.56,한양대주변 엔젤리너스커피앞 CCTV,서울
SKT,126.7219444,37.49055556,카페베네 부평역점,인천
SKT,128.8841667,35.24055556,체리앤카페레스토랑(동상동),경남
KT,127.0805235,37.2507841,O2(카페)-영통동,경기
KT,129.1083092,35.1389159,O2PC카페-남천동,부산
KT,129.0551741,35.1582464,O2커피숍-부전1동,부산
SKT,129.3183333,35.55333333,소울메이트 커피(성남동),울산
SKT,127.0438889,37.27694444,지게와작대기사주카페(원천동) 1F,경기
KT,127.3789283,36.3545306,Marie커피숍-둔산동,대전
KT,128.3555627,36.08816,Mong카페,경북
SKT,126.7816667,37.48638889,애견카페똥강아지(심곡동),경기
SKT,126.7833333,37.48638889,마이아띠커플카페(심곡동),경기
SKT,126.8477778,37.53027778,할리스커피 까치산역 2F,서울
KT,127.0533646,37.4973795,MASIL커피숍-대치동,서울
SKT,126.9305556,37.36027778,인베스텔빌딩(산본동) B1-더카페,경기
SKT,126.7366667,37.34361111,카페 별(정왕동),경기
SKT,126.7361111,37.34444444,카페프린스(정왕동),경기
SKT,127.4461111,37.27888889,피셀로커피 창전지점,경기
KT,127.0284692,37.5008347,PUCCINI카페-역삼점,서울
KT,126.5287882,33.4987555,Paris Story 카페-이도2동,제주
KT,127.0318163,37.4920283,Platanus 카페점,서울
SKT,126.9380556,37.47055556,서울대 관악캠퍼스 기숙사 901동 1F 카페,서울
SKT,127.4269444,36.63166667,할리스커피 청주하복대점,충북
SKT,126.7322222,37.34166667,한국산업기술대학교 ENG 7F 카페앞,경기
