LON,LAT,SI_NM
126.8688889,37.55111111,seoul
127.045,37.47555556,seoul
127.0233333,37.50722222,seoul
126.5616667,33.46027778,jeju
126.485,33.48138889,jeju
126.98,37.56083333,seoul
126.9130556,35.175,kwangju
127.3702778,36.32361111,daejeon
126.9211111,37.54861111,seoul
127.1344444,37.49333333,seoul
127.0422222,37.60305556,seoul
126.9402778,37.47083333,seoul
127.145,37.59138889,kyeonggi
126.8905556,37.57638889,seoul
128.6877778,35.21416667,gyeongnam
127.4458333,36.335,daejeon
127.0544444,37.59027778,seoul
127.0172222,37.59111111,seoul
126.9388889,37.47027778,seoul
126.9241667,37.55527778,seoul
129.0147222,35.07555556,busan
128.5597222,35.18055556,gyeongnam
127.95,37.33055556,kangwon
126.4738889,33.48666667,jeju
126.4908333,33.47972222,jeju
127.0169444,37.49333333,seoul
126.7666667,37.66416667,kyeonggi
127.0302778,37.58444444,seoul
126.7608333,37.50388889,kyeonggi
127.8844444,37.69111111,kangwon
126.9352778,37.55694444,seoul
126.8108333,37.57333333,seoul
126.9575,35.96277778,jeonbook
127.0258333,37.50222222,seoul
128.6905556,35.21861111,gyeongnam
127.0208333,37.51055556,seoul
126.9397222,37.55916667,seoul
126.94,37.55638889,seoul
127.0558333,37.59805556,seoul
126.9652778,37.56722222,seoul
127.0241667,37.57388889,seoul
126.8291667,37.31361111,kyeonggi
126.8291667,37.31361111,kyeonggi
126.6819444,37.44805556,incheon
127.1605556,35.83305556,jeonbook
126.9916667,37.56194444,seoul
126.8625,37.54861111,seoul
126.9038889,37.45138889,seoul
128.6888889,35.24222222,gyeongnam
126.9583333,37.50694444,seoul
126.9697222,37.52972222,seoul
126.5311111,33.49833333,jeju
126.7469444,37.67666667,kyeonggi
127.2686111,37.33777778,kyeonggi
127.0136111,37.65111111,seoul
127.0013889,37.57555556,seoul
128.7952778,35.17777778,gyeongnam
127.4463889,36.28055556,kyeonggi
127.445,37.27972222,kyeonggi
129.1633333,35.16472222,busan
128.8763889,37.83916667,kangwon
128.8763889,37.83916667,kangwon
126.8383333,37.53416667,seoul
126.4838889,33.48805556,jeju
126.77,37.50111111,kyeonggi
128.8941667,37.75472222,kangwon
126.6455556,37.3925,incheon
127.0733333,37.25444444,kyeonggi
126.8627778,37.53222222,seoul
127.0880556,37.58111111,seoul
126.9161111,37.55388889,seoul
126.8916667,37.49194444,seoul
127.0647222,37.61333333,seoul
126.9266667,37.55444444,seoul
126.9222222,37.55277778,seoul
126.9322222,37.55611111,seoul
126.9758333,37.56333333,seoul
126.9758333,37.56333333,seoul
126.9583333,37.50694444,seoul
127.0725,37.54472222,seoul
129.2902778,35.53472222,ulsan
126.7319444,37.45944444,incheon
126.8722222,37.52527778,seoul
127.0344444,37.48333333,seoul
128.9875,35.15861111,busan
129.0627778,35.15194444,busan
129.0377778,35.1075,busan
129.0863889,35.23055556,busan
126.8977778,37.47472222,seoul
126.8291667,37.31361111,kyeonggi
127.0913889,37.39111111,kyeonggi
127.1713889,37.58555556,kyeonggi
126.9772222,37.5575,seoul
126.9177778,37.52666667,seoul
127.1436111,37.55361111,seoul
127.0697222,37.54055556,seoul
127.0133333,37.65138889,seoul
127.0311111,37.55777778,seoul
127.0772222,37.55388889,seoul
126.6088889,36.35138889,choongnam
127.0666667,37.54027778,seoul
127.0783333,37.67,seoul
127.0436111,37.73777778,kyeonggi
127.0436111,37.73777778,kyeonggi
127.2024953,37.2337221,kyeonggi
127.0402778,37.51833333,seoul
127.0841667,37.59555556,seoul
126.9007243,37.5342166,seoul
127.0191156,37.5108203,seoul
126.9186176,37.5256409,seoul
127.02,37.51027778,seoul
127.0933333,37.55694444,seoul
127.085,37.5375,seoul
127.0363889,37.47527778,seoul
127.0880556,37.58111111,seoul
126.4780556,33.47638889,jeju
126.9916667,37.42916667,kyeonggi
127.0063889,37.47777778,seoul
126.4902778,33.48805556,jeju
128.5597222,35.17888889,gyeongnam
127.0094444,37.49361111,seoul
127.0544444,37.89194444,kyeonggi
126.5305556,33.49888889,jeju
127.04,37.56,seoul
127.0797222,37.55805556,seoul
127.0780556,37.555,seoul
127.0488889,37.47888889,seoul
127.0222222,37.51694444,seoul
128.9655556,35.11166667,busan
127.1405556,37.60444444,kyeonggi
127.0126013,37.4824073,seoul
126.9228027,37.39869,kyeonggi
128.5839761,35.2382057,gyeongnam
128.8655391,35.2326267,gyeongnam
129.1184932,35.1635238,busan
127.02112,37.5223298,seoul
127.0208655,37.5221565,seoul
126.7242016,37.4932235,incheon
128.5967283,35.8677812,daegu
127.0476808,37.5044935,seoul
128.5869765,35.860625,daegu
126.6743322,36.5988023,choongnam
126.5640159,33.24746,jeju
127.1233976,37.3294984,kyeonggi
127.0396236,37.4933553,seoul
129.2145341,35.8426707,gyeongbook
128.683281,35.2205168,gyeongnam
128.6063962,35.855839,daegu
126.7112255,35.9872939,jeonbook
127.0170552,37.5482839,seoul
128.1595293,36.4153684,gyeongbook
127.1346741,37.5371547,seoul
126.7685826,37.6615162,kyeonggi
127.1074722,37.37081,kyeonggi
129.215423,35.8346972,gyeongbook
126.9243211,37.5795424,seoul
127.0326459,37.5150308,seoul
126.8637,37.3327732,kyeonggi
126.3880769,33.2371582,jeju
126.4831482,33.5102482,jeju
126.7754099,37.5007619,kyeonggi
127.1468773,35.8195854,jeonbook
126.7537109,37.5050987,kyeonggi
127.113493,37.2804525,kyeonggi
127.0278464,37.5254029,seoul
127.0278464,37.5254029,seoul
127.0414116,37.5012189,seoul
127.0357759,37.502366,seoul
127.1649651,37.4604593,kyeonggi
126.9935895,37.5342544,seoul
127.1118695,37.3709242,kyeonggi
126.7620249,37.504277,kyeonggi
126.9903941,37.5770489,seoul
127.0545777,37.5228835,seoul
127.0414776,37.5255964,seoul
126.6706903,37.4975674,incheon
127.1069645,37.3400065,kyeonggi
126.650843,37.4470266,incheon
127.1029989,37.5162275,seoul
126.9236476,37.5538901,seoul
126.7046454,35.9646442,jeonbook
128.6092252,35.8927489,daegu
128.5938442,35.868732,daegu
128.586104,35.847543,daegu
128.6394318,35.8219278,daegu
127.0228693,37.5193528,seoul
127.0367229,37.5084098,seoul
126.8946614,37.4860113,seoul
126.8827953,37.5012056,seoul
126.9072984,37.5286101,seoul
126.9072984,37.5286101,seoul
126.8890304,37.5195897,seoul
126.9952767,37.4830983,seoul
127.1051804,37.3689076,kyeonggi
127.0204241,37.483132,seoul
127.0503113,37.5113861,seoul
127.1304505,37.4407429,kyeonggi
127.0030692,37.5041299,seoul
127.1035358,37.5154135,seoul
126.8293455,37.3136998,kyeonggi
126.9192143,37.4966653,seoul
126.7812666,37.4852671,kyeonggi
127.0586458,37.5937758,seoul
127.1308479,37.4328606,kyeonggi
127.104679,37.5007701,seoul
127.1233276,37.3301809,kyeonggi
127.127914,35.8433474,jeonbook
127.0410163,37.5243329,seoul
127.0802768,37.2597678,kyeonggi
127.126211,37.3648289,kyeonggi
127.0278723,37.5032617,seoul
126.8563839,35.5650183,jeonbook
126.7220566,37.4014752,incheon
127.0419664,37.214588,kyeonggi
127.1366442,36.8335639,choongnam
127.106901,37.3748038,kyeonggi
128.1063773,35.1531996,gyeongnam
126.9377279,37.5585093,seoul
127.011743,37.4912548,seoul
129.3995531,36.082069,gyeongbook
126.3357508,36.5042727,choongnam
127.0695723,37.1459036,kyeonggi
126.9220443,37.5540999,seoul
127.382557,36.3686601,daejeon
129.26131,35.5415785,ulsan
127.0369227,37.513897,seoul
126.8564746,37.549013,seoul
126.8564746,37.549013,seoul
127.0254741,37.6382148,seoul
126.9629351,37.3937118,kyeonggi
127.000386,37.4975719,seoul
127.1298439,37.4308682,kyeonggi
127.0160187,37.2721818,kyeonggi
127.0435094,37.2790174,kyeonggi
126.9204896,35.1674424,kwangju
127.166823,36.4968339,choongnam
127.0344355,37.485427,seoul
129.3526744,36.0164438,gyeongbook
128.5596118,35.9384344,daegu
127.0325032,37.5777395,seoul
126.9482608,37.2192346,kyeonggi
129.0601881,35.154572,busan
126.9226463,37.5522213,seoul
127.0177836,37.4847094,seoul
126.8815677,37.4781156,seoul
128.598092,35.8709543,daegu
126.924172,37.5248014,seoul
127.0356746,37.502503,seoul
126.9676321,37.5278825,seoul
129.1149851,35.1493603,busan
126.702159,37.4548943,incheon
127.0397117,37.5242656,seoul
126.9150643,35.1495384,kwangju
129.1149851,35.1493603,busan
127.0958877,37.5984208,seoul
129.306527,35.5413498,ulsan
126.8510451,37.2970097,kyeonggi
126.8617967,37.5055391,seoul
128.5832731,35.8550639,daegu
128.5832195,35.8553102,daegu
128.5805659,35.8542803,daegu
128.5790306,35.8523543,daegu
128.7999348,35.9013903,gyeongbook
128.6192622,34.8814801,gyeongnam
126.9460081,37.5579609,seoul
126.9512915,37.5420443,seoul
126.9223773,37.553219,seoul
127.2024694,37.5692202,kyeonggi
127.1646653,37.5511064,seoul
127.1089643,37.5099014,seoul
127.0931314,36.6056629,choongnam
127.0164031,37.4922866,seoul
126.9856183,37.4969856,seoul
126.8804909,37.4777658,seoul
129.4254674,35.5392494,ulsan
129.0580613,35.1545588,busan
126.9652738,37.4767068,seoul
127.126818,37.4109161,kyeonggi
127.0451323,37.5795813,seoul
127.1244523,36.4557553,choongnam
127.0369612,37.5238449,seoul
126.3019567,33.290855,jeju
128.4248175,36.0982913,gyeongbook
127.0197766,37.5168394,seoul
126.85007,37.3360917,kyeonggi
128.7163085,34.8324828,gyeongnam
126.9841484,37.5742805,seoul
126.7930129,37.3309099,kyeonggi
127.1554976,36.8176253,choongnam
129.1001169,35.1366469,busan
126.7314365,35.9752893,jeonbook
127.177803,37.7195134,kyeonggi
127.0532095,37.5925069,seoul
127.0331888,37.4952107,seoul
129.0886864,35.2302512,busan
127.0258799,37.5030516,seoul
126.929228,37.4859133,seoul
127.0469968,37.6801136,seoul
127.0518318,37.5910488,seoul
126.9028675,35.1808985,kwangju
127.0238081,37.6312343,seoul
126.8891009,35.1876118,kwangju
127.0120283,37.5566865,seoul
126.9542849,37.4803233,seoul
127.0622247,37.0664507,kyeonggi
127.1284322,37.5517788,seoul
127.0358433,37.4994084,seoul
127.0334402,37.5003682,seoul
127.0029541,36.7812578,choongnam
127.0973399,37.3242844,kyeonggi
127.1159695,35.8198334,jeonbook
126.8613734,37.5573588,seoul
127.127466,37.5384497,seoul
127.0582224,37.5937697,seoul
127.5321341,36.5573058,choongbook
127.0873012,37.5809222,seoul
127.0426591,37.6045533,seoul
127.3855009,36.3436018,daejeon
127.0359826,37.4866398,seoul
128.5938906,35.8664866,daegu
126.9752581,35.9581475,jeonbook
126.7220566,37.4014752,incheon
127.0944271,37.5067371,seoul
127.0703187,37.5695285,seoul
126.9020638,35.1774723,kwangju
126.5252713,33.5134868,jeju
128.1222436,35.1904004,gyeongnam
128.6909737,35.2189876,gyeongnam
127.0076666,37.5686986,seoul
128.4179917,34.8827298,gyeongnam
127.0070203,37.5885574,seoul
126.9457993,37.5868317,seoul
126.8901425,37.520121,seoul
127.1228007,37.5295605,seoul
126.8539639,37.5548949,seoul
127.1064934,37.5477917,seoul
127.0120469,37.4913609,seoul
127.1398871,37.5382362,seoul
127.1446276,37.5345232,seoul
126.8127841,37.5782534,seoul
127.1111888,37.3207453,kyeonggi
126.9806659,37.4761081,seoul
126.8637941,37.5273985,seoul
126.8901425,37.520121,seoul
129.0995075,35.1365389,busan
129.059377,35.1956649,busan
127.1256937,37.3856697,kyeonggi
127.0881673,37.5812038,seoul
127.0640383,37.6149164,seoul
127.3772901,36.361285,daejeon
126.9977456,37.5823971,seoul
126.9789689,37.5636901,seoul
127.0075019,37.3021851,kyeonggi
126.9399069,37.4702891,seoul
126.9324339,37.5562396,seoul
127.0888571,37.5536705,seoul
127.1257843,37.5025897,seoul
127.0681988,37.1453648,kyeonggi
129.2399502,35.5749908,ulsan
129.3300414,35.5382523,ulsan
129.4316423,35.4919909,ulsan
127.4901348,37.2520263,kyeonggi
126.9296172,37.557954,seoul
129.2132294,35.8416069,gyeongbook
126.7262063,37.5436087,incheon
129.1201317,35.1547761,busan
126.9124584,35.1778608,kwangju
127.1426697,37.6011288,kyeonggi
126.7023136,35.9646054,jeonbook
128.7952826,35.1780492,gyeongnam
127.1361493,37.5970761,kyeonggi
127.0523757,37.5674369,seoul
128.5611616,35.9433528,daegu
128.6415211,35.8209487,daegu
128.7063633,35.8390792,daegu
128.5871573,35.8837826,daegu
127.374449,36.3459265,daejeon
127.3788344,36.3528799,daejeon
127.3878962,36.3492748,daejeon
127.3367389,36.3562325,daejeon
127.388141,36.3589924,daejeon
126.9497563,37.5418622,seoul
127.0424426,37.6032415,seoul
127.0164119,37.572949,seoul
128.5662448,35.194483,gyeongnam
126.9422282,37.5412814,seoul
126.9953909,37.4826749,seoul
127.0697906,37.5407126,seoul
127.079074,37.6121379,seoul
127.1270084,37.5379975,seoul
127.1092318,37.5117559,seoul
129.0790627,35.1945302,busan
129.0790104,35.2054346,busan
129.0616008,35.1546387,busan
126.960272,37.5077085,seoul
129.1006659,35.134804,busan
126.9527737,37.3906758,kyeonggi
127.0705873,37.5429832,seoul
126.9462729,37.5581228,seoul
126.9364527,37.5574436,seoul
126.9254428,37.5823971,seoul
127.0275596,37.5025167,seoul
127.0025263,37.5826952,seoul
126.8517616,37.3080599,kyeonggi
126.9611054,37.5091899,seoul
127.2161574,37.8673532,kyeonggi
126.9313663,37.3586318,kyeonggi
126.9350141,37.5561791,seoul
129.0787282,35.1867507,busan
129.309265,35.5562074,ulsan
127.0408633,37.5602185,seoul
128.608982,35.8926663,daegu
128.5971099,35.8627357,daegu
127.3800006,36.3679565,daejeon
129.0416175,35.1549176,busan
129.0400094,35.1142003,busan
126.9371042,37.557955,seoul
127.1361892,36.8335489,choongnam
129.0854795,35.2683197,busan
127.0333906,37.500703,seoul
127.0152192,37.5634493,seoul
128.5820935,35.8563648,daegu
128.6093623,35.8928627,daegu
126.8437393,37.5569568,seoul
126.8374669,37.3172184,kyeonggi
126.9547647,37.3481939,kyeonggi
128.6171071,35.8891377,daegu
126.8364913,37.3185883,kyeonggi
129.3089343,35.5317857,ulsan
129.2610838,35.5419216,ulsan
126.9461622,37.558994,seoul
126.9583784,35.9634549,jeonbook
127.060727,37.5623325,seoul
126.4783486,33.485812,jeju
128.6849028,35.2224132,gyeongnam
128.4214258,34.8602578,gyeongnam
127.0014901,37.5825432,seoul
127.1269594,37.2704081,kyeonggi
127.2430661,36.2905874,choongnam
127.0250109,37.5049105,seoul
126.8443392,37.5582043,seoul
127.2063006,37.2352733,kyeonggi
126.9463825,37.4871065,seoul
127.1303548,37.5077478,seoul
127.0090956,37.4898999,seoul
126.7182206,37.5190298,incheon
127.0223132,37.5175857,seoul
127.0410403,37.5054012,seoul
127.0355794,37.562356,seoul
127.2981269,36.6030326,choongnam
127.4798218,36.6667195,choongbook
126.9258074,37.5556767,seoul
126.9323628,37.3592139,kyeonggi
128.9923622,35.1384218,busan
126.9841229,37.5628272,seoul
126.9196867,37.5499561,seoul
129.0790104,35.2054346,busan
127.0414707,37.4810223,seoul
127.0424366,37.6037955,seoul
127.0727712,37.5451809,seoul
126.8664203,37.5000828,seoul
126.8433109,35.2172997,kwangju
128.8666916,35.2328393,gyeongnam
127.0210276,37.5106127,seoul
128.5792924,35.8353605,daegu
127.4244576,36.3273534,daejeon
127.436054,36.3493532,daejeon
127.3939041,36.3184243,daejeon
126.8584868,35.1772184,kwangju
128.5845539,35.240488,gyeongnam
126.8802542,37.535793,seoul
129.0908545,35.134826,busan
126.9303081,37.6103795,seoul
126.8940805,37.4839163,seoul
127.0985653,37.506202,seoul
127.0184756,37.5936477,seoul
127.5268752,34.9456556,jeonnam
126.9397811,37.5592198,seoul
127.0708923,37.5427495,seoul
128.6890029,35.2422308,gyeongnam
127.0402778,37.55916667,seoul
126.9422222,37.39,kyeonggi
128.3313105,36.1287353,gyeongbook
126.9435046,37.5587594,seoul
127.0257044,37.5040242,seoul
128.5202783,35.8072368,daegu
126.6025178,36.3445076,choongnam
127.2694328,37.0078698,kyeonggi
129.3776034,36.0565295,gyeongbook
127.9030556,36.98638889,choongbook
126.8091667,37.33638889,kyeonggi
126.9233333,37.39527778,kyeonggi
126.9063889,37.51833333,seoul
127.0341745,37.5010428,seoul
129.0056007,35.2090619,busan
127.0408333,37.56,seoul
126.7219444,37.49055556,incheon
128.8841667,35.24055556,gyeongnam
127.0805235,37.2507841,kyeonggi
129.1083092,35.1389159,busan
129.0551741,35.1582464,busan
129.3183333,35.55333333,ulsan
127.0438889,37.27694444,kyeonggi
127.3789283,36.3545306,daejeon
128.3555627,36.08816,gyeongbook
126.7816667,37.48638889,kyeonggi
126.7833333,37.48638889,kyeonggi
126.8477778,37.53027778,seoul
127.0533646,37.4973795,seoul
126.9305556,37.36027778,kyeonggi
126.7366667,37.34361111,kyeonggi
126.7361111,37.34444444,kyeonggi
127.4461111,37.27888889,kyeonggi
127.0284692,37.5008347,seoul
126.5287882,33.4987555,jeju
127.0318163,37.4920283,seoul
126.9380556,37.47055556,seoul
127.4269444,36.63166667,choongbook
126.7322222,37.34166667,kyeonggi
127.1002778,37.3175,kyeonggi
126.6736111,37.54583333,incheon
126.6758333,37.54666667,incheon
129.0874845,35.2308209,busan
126.7802688,37.4882185,kyeonggi
126.7322222,37.34166667,kyeonggi
126.7322222,37.34166667,kyeonggi
126.7322222,37.34166667,kyeonggi
128.3563585,36.0878215,gyeongbook
127.0261975,37.4997618,seoul
126.9225,37.55777778,seoul
126.8369444,37.63777778,kyeonggi
126.7836111,37.48694444,kyeonggi
126.97,37.29805556,kyeonggi
127.4797222,36.66666667,choongbook
127.4669444,36.61111111,choongbook
127.5191667,34.96027778,jeonnam
127.0230796,37.5062596,seoul
126.7219351,37.4943748,incheon
126.52967,33.4986001,jeju
127.0526542,37.5924529,seoul
127.0857394,36.9914146,kyeonggi
126.9794662,37.5680617,seoul
129.0570415,35.157426,busan
126.9329493,37.470074,seoul
126.680562,37.462831,incheon
126.8711041,37.5294023,seoul
127.1251892,35.8156701,jeonbook
126.7222222,37.50194444,incheon
126.8583333,37.49361111,seoul
126.9019444,35.1775,kwangju
126.7352778,37.53361111,incheon
128.5811111,35.85666667,daegu
127.0364261,37.5260427,seoul
126.9916667,37.42611111,kyeonggi
127.111435,37.3614515,kyeonggi
127.2154801,37.5404602,kyeonggi
126.9333333,37.35861111,kyeonggi
127.0163889,37.65277778,seoul
126.7722222,37.50194444,kyeonggi
126.7361111,37.53805556,incheon
126.7322222,37.34166667,kyeonggi
126.9148738,37.5491587,seoul
127.7435922,37.856292,kangwon
128.4839006,35.8499656,daegu
127.4278076,36.3287556,daejeon
126.960272,37.5077085,seoul
127.0773377,37.252748,kyeonggi
127.0319943,37.4923487,seoul
127.1055727,37.3694278,kyeonggi
128.5954031,35.8350888,daegu
126.9442657,37.5585635,seoul
127.0037067,37.5813717,seoul
126.8110816,37.5736131,seoul
127.0594495,37.5068062,seoul
126.267473,33.3197307,jeju
127.0243328,37.63729,seoul
127.0478011,37.5150575,seoul
127.0577072,37.5101731,seoul
128.5598289,35.9428192,daegu
128.5943008,35.8670046,daegu
129.1009653,35.1359325,busan
127.0039733,37.5832021,seoul
127.0280905,37.5030004,seoul
127.0280905,37.5030004,seoul
127.0280905,37.5030004,seoul
127.0280905,37.5030004,seoul
127.0280905,37.5030004,seoul
127.0280905,37.5030004,seoul
126.9835706,37.564074,seoul
126.8840596,37.5000786,seoul
127.0280905,37.5030004,seoul
126.918126,37.6148177,seoul
126.982182,37.5853481,seoul
126.7622735,37.5037435,kyeonggi
128.6295242,35.8388105,daegu
127.0281518,37.6173141,seoul
129.1005641,35.1342515,busan
127.0370092,37.522837,seoul
126.7372607,37.5395872,incheon
127.7384349,37.8621608,kangwon
127.7385025,37.8581369,kangwon
126.9836907,37.4952688,seoul
128.8208709,37.2279486,kangwon
128.6722894,37.6566998,kangwon
127.518415,34.9560937,jeonnam
126.7237688,37.5264233,incheon
126.909975,37.5227934,seoul
128.945,37.77361111,kangwon
128.945,37.77361111,kangwon
127.1144444,37.50083333,seoul
126.9549376,37.4801354,seoul
127.0727778,37.20583333,kyeonggi
128.0688889,35.19722222,gyeongnam
129.0866667,35.23083333,busan
127.0802778,37.58666667,seoul
126.9847222,37.56166667,seoul
127.1111111,37.51527778,seoul
127.0316667,37.48472222,seoul
126.9847222,37.56861111,seoul
126.9847222,37.56861111,seoul
126.9847222,37.56861111,seoul
128.7058333,35.15722222,gyeongnam
127.1258333,37.485,seoul
126.9044444,35.17083333,kwangju
127.11,35.83555556,jeonbook
128.5597222,35.17916667,gyeongnam
127.46,36.64972222,choongbook
126.9180556,37.6175,seoul
128.7055556,35.1575,gyeongnam
127.0177778,37.5925,seoul
129.0302778,35.10055556,busan
126.8886111,37.58,seoul
128.5972222,38.21472222,kangwon
126.7952778,37.33055556,kyeonggi
126.8752778,35.14166667,kwangju
126.9225,37.55083333,seoul
126.8122222,37.48472222,kyeonggi
126.8333333,37.61694444,kyeonggi
127.2438889,37.655,kyeonggi
129.1547222,35.23277778,busan
127.0705556,37.54277778,seoul
128.5586111,35.17944444,gyeongnam
126.9172222,35.14638889,kwangju
127.0438889,37.50361111,seoul
126.9172222,35.17111111,kwangju
127.1238889,37.48944444,seoul
126.8675,37.53805556,seoul
127.3572222,36.36333333,daejeon
127.1125,37.50027778,seoul
126.935,37.49305556,seoul
127.0763889,37.32361111,kyeonggi
127.1286111,35.84194444,jeonbook
127.0716667,37.20027778,kyeonggi
127.0716667,37.20027778,kyeonggi
128.4269444,34.85777778,gyeongnam
126.8716667,37.51611111,seoul
127.0488889,37.74,kyeonggi
126.8902778,37.57972222,seoul
126.9722222,35.95555556,jeonbook
126.8844444,37.48777778,seoul
129.3341667,35.53944444,ulsan
128.9047222,37.80416667,kangwon
128.8952778,37.7925,kangwon
126.9019444,37.46583333,seoul
127.0688889,37.14527778,kyeonggi
129.2630556,35.55111111,ulsan
126.9844444,37.56416667,seoul
126.6561111,37.45166667,incheon
127.0269444,37.50194444,seoul
126.9547222,37.34805556,kyeonggi
126.84,37.56166667,seoul
127.1094444,37.35027778,kyeonggi
126.9230556,37.49138889,seoul
126.9175,37.4975,seoul
127.4044444,36.39666667,daejeon
126.9055556,37.51666667,seoul
126.9361111,37.50277778,seoul
127.0888889,37.39111111,kyeonggi
129.0825,35.20361111,busan
128.6283333,35.83861111,daegu
129.1219444,35.15527778,busan
126.7527778,37.49027778,kyeonggi
126.6583333,37.46722222,incheon
127.3783333,36.35027778,daejeon
127.4280556,36.32694444,daejeon
129.0602778,35.15444444,busan
127.0413889,37.55722222,seoul
127.0536111,37.49777778,seoul
126.5963889,36.85277778,choongnam
127.1302778,35.79277778,jeonbook
127.1725,37.55,seoul
128.945,37.77333333,kangwon
127.1291667,35.79916667,jeonbook
126.9852778,37.56277778,seoul
126.9741667,37.55333333,seoul
127.4288889,36.32861111,daejeon
126.9277778,37.48444444,seoul
126.9277778,37.48444444,seoul
127.6683333,34.76,jeonnam
127.1447222,37.49361111,seoul
127.0436111,37.48194444,seoul
128.6094444,35.83305556,daegu
126.9205556,37.4125,kyeonggi
127.0433333,37.27888889,kyeonggi
126.2913889,33.21388889,jeju
126.93,37.36472222,kyeonggi
128.9458333,37.77305556,kangwon
127.0416667,37.48472222,seoul
126.9797222,37.54611111,seoul
126.9441667,37.5125,seoul
128.6416667,34.89194444,gyeongnam
126.9819444,37.4775,seoul
127.0091667,37.53388889,seoul
127.1623717,37.4451642,kyeonggi
126.9800759,37.5611164,seoul
127.1013433,37.5420282,seoul
126.9294425,37.5297329,seoul
126.6747378,37.5503161,incheon
126.9983054,37.5027777,seoul
126.9983054,37.5027777,seoul
129.3384543,35.5415301,ulsan
127.1243267,36.4547198,choongnam
127.1243267,36.4547198,choongnam
126.9960336,37.4831534,seoul
127.2869496,37.4208623,kyeonggi
127.2869496,37.4208623,kyeonggi
127.0579377,37.5049659,seoul
126.8051852,37.518218,kyeonggi
126.7801781,37.7598688,kyeonggi
127.0205241,37.5654685,seoul
127.1117955,37.3837153,kyeonggi
129.2030298,35.1810864,busan
126.4518449,36.7715077,choongnam
126.7608795,37.5039154,kyeonggi
126.7227097,37.492847,incheon
127.4899254,36.6363909,choongbook
127.0816857,37.3902424,kyeonggi
126.9699522,37.5681269,seoul
126.7779826,37.500912,kyeonggi
127.0396832,37.5271937,seoul
127.1241319,36.4543858,choongnam
127.1241319,36.4543858,choongnam
127.0321991,37.4980315,seoul
128.6126953,35.8898417,daegu
128.6177766,35.8661033,daegu
127.1437293,37.493033,seoul
127.0720522,37.2004974,kyeonggi
126.9462729,37.5581228,seoul
127.015752,37.2717921,kyeonggi
129.0822395,35.1867491,busan
126.6307519,37.4752291,incheon
128.7083728,35.1539431,gyeongnam
127.0222026,37.5108919,seoul
127.0075091,37.4830558,seoul
127.0391425,37.4735228,seoul
128.6306619,35.8260544,daegu
128.6312755,35.8600493,daegu
128.6017636,35.8572666,daegu
126.8438181,35.2166195,kwangju
126.7633567,37.6901242,kyeonggi
127.4713113,36.6061067,choongbook
127.0232082,37.5220795,seoul
127.0114373,37.5542127,seoul
127.0558893,37.5981959,seoul
126.9762903,37.3998906,kyeonggi
127.1284702,35.8432009,jeonbook
127.0786879,37.1965411,kyeonggi
127.0532358,37.5917745,seoul
127.0534192,37.5923139,seoul
126.6993215,37.4493154,incheon
126.7606687,37.503942,kyeonggi
127.1292445,37.3938289,kyeonggi
126.6307853,37.4750078,incheon
128.7116002,34.912376,gyeongnam
128.6433998,35.8584587,daegu
127.0264899,37.2651858,kyeonggi
127.0887607,37.5371364,seoul
127.0114743,37.5532985,seoul
127.2895268,36.7969006,choongnam
127.1460066,37.4407834,kyeonggi
128.5952113,35.8655553,daegu
126.9238879,37.5521353,seoul
126.9455875,37.5469249,seoul
126.9254428,37.5823971,seoul
128.6813125,35.2294518,gyeongnam
129.1013312,35.1355642,busan
127.3475973,36.3629696,daejeon
126.8584868,35.1772184,kwangju
127.0729397,37.2058577,kyeonggi
127.0308934,37.4866144,seoul
127.015178,37.5639175,seoul
126.8243023,35.1900431,kwangju
127.0608511,37.5091322,seoul
126.9361529,37.4685028,seoul
126.9871691,37.5699112,seoul
126.9828862,37.5633734,seoul
127.0624375,37.2471289,kyeonggi
126.8970414,37.4693273,seoul
126.8750048,35.1760874,kwangju
127.0003413,37.5717634,seoul
126.6832908,37.5666003,incheon
129.3855097,36.0772007,gyeongbook
126.9545361,37.3769647,kyeonggi
127.3573389,36.3633333,daejeon
129.060695,35.1557157,busan
127.1097107,37.3221858,kyeonggi
126.7524919,37.4898612,kyeonggi
127.0365631,37.2773428,kyeonggi
126.48948,37.4927032,incheon
129.2154783,35.2448768,busan
126.9317554,37.3605726,kyeonggi
126.843052,35.2216923,kwangju
127.1151415,37.3194584,kyeonggi
127.0811065,37.5054602,seoul
127.0248684,37.4695007,seoul
127.1267215,37.4624031,kyeonggi
128.600072,35.8668362,daegu
126.9291168,35.1461435,kwangju
126.5099112,37.7026419,incheon
127.1059156,37.5099342,seoul
126.9133124,35.1747398,kwangju
127.1671932,37.4463833,kyeonggi
129.1246887,35.1531826,busan
129.0091194,35.3296682,gyeongnam
126.9559883,37.548968,seoul
126.8727245,37.5381767,seoul
127.0203605,37.5638742,seoul
127.4510213,37.276221,kyeonggi
128.7164676,35.8679137,daegu
126.9952147,37.4846035,seoul
127.0508547,37.505458,seoul
127.0490556,37.6531058,seoul
128.5588753,35.1795573,gyeongnam
126.7211424,37.6226322,kyeonggi
127.4666054,36.1997457,choongnam
127.1277712,37.4319739,kyeonggi
127.0303724,37.4970921,seoul
127.0319872,37.2647506,kyeonggi
127.3884132,35.402734,jeonbook
126.7375821,37.5387761,incheon
126.984847,37.5627632,seoul
127.046208,37.4943755,seoul
